order_date,product_name,category,region,quantity,sales,profit
2024-04-20,Camera,Electronics,East,5,3005.0,389.93
2024-04-20,Camera,Electronics,South,1,998.0,196.17
2024-04-20,Mouse,Accessories,West,9,9918.0,1956.17
2024-04-20,Tablet,Electronics,East,8,3976.0,1170.36
2024-04-20,Smartwatch,Electronics,North,6,1524.0,178.36
2024-04-21,Monitor,Accessories,South,3,3051.0,662.23
2024-04-21,Smartphone,Electronics,South,6,7110.0,739.6
2024-04-21,Smartphone,Electronics,South,9,10314.0,2729.6
2024-04-22,Smartphone,Electronics,West,6,648.0,162.3
2024-04-22,Monitor,Accessories,South,7,1547.0,152.59
2024-04-22,Monitor,Accessories,South,6,4038.0,364.11
2024-04-23,Camera,Electronics,West,8,3752.0,537.98
2024-04-24,Headphones,Accessories,North,7,7217.0,1481.7
2024-04-24,Monitor,Accessories,East,5,940.0,266.02
2024-04-24,Printer,Office,North,2,944.0,94.4
2024-04-25,Smartphone,Electronics,West,7,7994.0,908.65
2024-04-25,Camera,Electronics,North,8,4080.0,1079.49
2024-04-26,Printer,Office,West,6,990.0,102.83
2024-04-26,Tablet,Electronics,East,7,1582.0,208.42
2024-04-26,Monitor,Accessories,North,2,488.0,129.02
2024-04-26,Smartphone,Electronics,South,7,5229.0,1058.26
2024-04-26,Tablet,Electronics,North,3,2379.0,523.0
2024-04-27,Mouse,Accessories,South,1,504.0,143.12
2024-04-27,Mouse,Accessories,North,5,2505.0,303.61
2024-04-27,Tablet,Electronics,South,5,1765.0,347.42
2024-04-27,Smartphone,Electronics,South,1,668.0,99.4
2024-04-28,Smartwatch,Electronics,North,1,1169.0,340.69
2024-04-28,Keyboard,Accessories,North,9,6696.0,407.36
2024-04-28,Laptop,Electronics,South,1,636.0,169.24
2024-04-28,Smartphone,Electronics,South,4,4380.0,362.81
2024-04-28,Headphones,Accessories,North,8,1080.0,210.69
2024-04-28,Laptop,Electronics,North,7,1981.0,404.3
2024-04-28,Smartphone,Electronics,South,3,2409.0,531.79
2024-04-28,Tablet,Electronics,East,9,9972.0,1868.64
2024-04-29,Laptop,Electronics,West,6,2520.0,182.59
2024-04-29,Headphones,Accessories,South,2,2244.0,353.83
2024-04-29,Keyboard,Accessories,West,7,5775.0,680.6
2024-04-29,Printer,Office,North,6,1938.0,146.73
2024-04-29,Keyboard,Accessories,North,2,310.0,70.66
2024-04-29,Headphones,Accessories,East,6,6024.0,1706.41
2024-04-30,Smartphone,Electronics,North,2,892.0,222.51
2024-04-30,Mouse,Accessories,North,9,4005.0,652.15
2024-05-01,Monitor,Accessories,East,8,8824.0,597.1
2024-05-01,Laptop,Electronics,North,1,1123.0,318.09
2024-05-02,Smartphone,Electronics,North,1,225.0,51.07
2024-05-02,Monitor,Accessories,South,5,3490.0,205.04
2024-05-02,Monitor,Accessories,North,6,3954.0,676.82
2024-05-02,Monitor,Accessories,West,5,1245.0,345.84
2024-05-02,Headphones,Accessories,East,5,1775.0,234.67
2024-05-03,Keyboard,Accessories,South,4,3024.0,678.26
2024-05-03,Printer,Office,West,4,500.0,85.96
2024-05-03,Headphones,Accessories,North,3,3291.0,274.1
2024-05-03,Headphones,Accessories,East,8,5880.0,436.85
2024-05-04,Tablet,Electronics,West,3,2682.0,584.69
2024-05-04,Keyboard,Accessories,West,4,4312.0,388.48
2024-05-04,Printer,Office,West,4,1792.0,417.99
2024-05-04,Laptop,Electronics,North,2,1382.0,211.11
2024-05-04,Mouse,Accessories,South,2,906.0,59.06
2024-05-04,Smartphone,Electronics,West,5,790.0,216.12
2024-05-05,Camera,Electronics,North,8,6928.0,1415.16
2024-05-05,Camera,Electronics,North,1,276.0,42.68
2024-05-05,Smartwatch,Electronics,East,6,3372.0,934.42
2024-05-05,Printer,Office,South,3,2019.0,265.44
2024-05-06,Headphones,Accessories,South,4,4532.0,987.32
2024-05-06,Camera,Electronics,North,5,1030.0,64.81
2024-05-06,Laptop,Electronics,North,1,632.0,89.14
2024-05-07,Laptop,Electronics,West,7,7280.0,1450.82
2024-05-07,Laptop,Electronics,West,1,770.0,121.75
2024-05-07,Smartphone,Electronics,West,5,2985.0,698.22
2024-05-07,Smartphone,Electronics,West,6,5532.0,552.74
2024-05-07,Smartphone,Electronics,East,1,63.0,11.91
2024-05-08,Tablet,Electronics,South,4,1324.0,127.07
2024-05-08,Camera,Electronics,West,5,4435.0,954.12
2024-05-08,Smartphone,Electronics,East,6,882.0,184.48
2024-05-09,Mouse,Accessories,South,8,3568.0,334.13
2024-05-09,Monitor,Accessories,North,6,1704.0,199.94
2024-05-09,Smartwatch,Electronics,South,2,1306.0,228.41
2024-05-10,Headphones,Accessories,South,4,4664.0,294.05
2024-05-10,Laptop,Electronics,North,1,1054.0,288.15
2024-05-10,Smartwatch,Electronics,East,4,4168.0,494.48
2024-05-10,Smartwatch,Electronics,South,6,3402.0,857.61
2024-05-11,Smartwatch,Electronics,South,7,1253.0,354.23
2024-05-11,Mouse,Accessories,East,9,738.0,64.42
2024-05-11,Monitor,Accessories,North,1,952.0,157.7
2024-05-11,Camera,Electronics,South,6,5106.0,1500.2
2024-05-12,Monitor,Accessories,East,3,1671.0,94.52
2024-05-12,Smartwatch,Electronics,North,3,564.0,108.35
2024-05-12,Laptop,Electronics,North,5,1540.0,411.83
2024-05-12,Tablet,Electronics,West,8,1848.0,351.02
2024-05-12,Laptop,Electronics,West,1,380.0,94.35
2024-05-13,Keyboard,Accessories,South,5,4575.0,771.24
2024-05-13,Headphones,Accessories,East,7,8288.0,785.54
2024-05-13,Printer,Office,West,1,1012.0,172.67
2024-05-13,Camera,Electronics,West,6,5250.0,1228.49
2024-05-14,Tablet,Electronics,West,4,1780.0,420.28
2024-05-14,Smartwatch,Electronics,West,4,2580.0,602.5
2024-05-14,Keyboard,Accessories,South,6,3396.0,914.17
2024-05-14,Laptop,Electronics,South,8,4832.0,1261.06
2024-05-14,Camera,Electronics,West,9,10143.0,1690.66
2024-05-14,Mouse,Accessories,South,1,384.0,35.36
2024-05-15,Monitor,Accessories,South,4,2536.0,495.13
2024-05-15,Laptop,Electronics,East,8,4256.0,372.95
2024-05-15,Headphones,Accessories,South,2,2170.0,522.0
2024-05-16,Headphones,Accessories,South,6,2790.0,719.15
2024-05-17,Tablet,Electronics,North,3,3366.0,882.29
2024-05-17,Laptop,Electronics,East,7,455.0,80.0
2024-05-17,Monitor,Accessories,South,3,1827.0,94.4
2024-05-17,Tablet,Electronics,West,8,6584.0,544.62
2024-05-17,Smartphone,Electronics,North,8,9408.0,552.44
2024-05-17,Smartphone,Electronics,East,8,5264.0,1051.5
2024-05-17,Smartwatch,Electronics,East,8,5736.0,937.62
2024-05-17,Keyboard,Accessories,South,3,2580.0,173.89
2024-05-17,Camera,Electronics,East,7,2968.0,485.13
2024-05-17,Mouse,Accessories,South,5,5875.0,789.23
2024-05-18,Monitor,Accessories,South,8,5976.0,1016.99
2024-05-18,Camera,Electronics,North,5,1775.0,486.37
2024-05-18,Mouse,Accessories,West,3,1227.0,113.38
2024-05-19,Monitor,Accessories,East,8,5632.0,1620.04
2024-05-19,Headphones,Accessories,West,3,2367.0,222.26
2024-05-20,Headphones,Accessories,West,3,2577.0,196.37
2024-05-20,Tablet,Electronics,South,8,984.0,73.84
2024-05-20,Mouse,Accessories,West,3,3408.0,205.76
2024-05-20,Smartwatch,Electronics,South,6,7056.0,586.91
2024-05-20,Camera,Electronics,West,4,764.0,178.83
2024-05-20,Headphones,Accessories,East,9,2754.0,259.16
2024-05-21,Smartphone,Electronics,South,4,1624.0,333.74
2024-05-21,Mouse,Accessories,North,3,1842.0,112.85
2024-05-22,Headphones,Accessories,North,1,967.0,59.98
2024-05-22,Tablet,Electronics,South,3,726.0,71.06
2024-05-22,Printer,Office,South,5,1640.0,391.36
2024-05-23,Keyboard,Accessories,North,8,3080.0,776.6
2024-05-23,Camera,Electronics,East,9,1791.0,187.28
2024-05-23,Smartwatch,Electronics,West,3,3360.0,465.02
2024-05-23,Mouse,Accessories,South,3,1494.0,178.5
2024-05-23,Smartwatch,Electronics,South,1,1140.0,85.75
2024-05-23,Smartphone,Electronics,South,1,787.0,120.38
2024-05-24,Headphones,Accessories,South,5,5665.0,332.46
2024-05-24,Keyboard,Accessories,East,9,2070.0,457.39
2024-05-24,Smartphone,Electronics,South,5,910.0,116.47
2024-05-24,Smartwatch,Electronics,South,2,626.0,159.49
2024-05-24,Keyboard,Accessories,North,8,5160.0,1057.41
2024-05-24,Monitor,Accessories,East,7,4648.0,1240.98
2024-05-24,Monitor,Accessories,South,1,618.0,81.04
2024-05-24,Laptop,Electronics,North,3,213.0,30.68
2024-05-24,Mouse,Accessories,West,6,4632.0,799.16
2024-05-24,Tablet,Electronics,South,4,2232.0,531.12
2024-05-25,Tablet,Electronics,West,2,1708.0,441.43
2024-05-25,Smartphone,Electronics,East,6,5766.0,675.17
2024-05-25,Keyboard,Accessories,South,2,2372.0,275.88
2024-05-25,Headphones,Accessories,North,1,1112.0,100.47
2024-05-25,Smartphone,Electronics,West,6,5724.0,1640.19
2024-05-25,Camera,Electronics,South,4,912.0,81.65
2024-05-25,Camera,Electronics,East,7,7077.0,1921.73
2024-05-26,Camera,Electronics,South,6,606.0,104.85
2024-05-26,Monitor,Accessories,East,5,4795.0,819.12
2024-05-26,Headphones,Accessories,East,3,1683.0,129.64
2024-05-28,Mouse,Accessories,West,1,1043.0,151.13
2024-05-28,Printer,Office,West,1,293.0,29.58
2024-05-28,Monitor,Accessories,North,3,1347.0,196.59
2024-05-28,Monitor,Accessories,West,4,2336.0,509.49
2024-05-29,Printer,Office,South,7,6713.0,457.99
2024-05-30,Headphones,Accessories,East,7,1785.0,233.77
2024-05-30,Tablet,Electronics,North,4,3960.0,632.76
2024-05-30,Tablet,Electronics,North,8,6960.0,1913.58
2024-05-31,Headphones,Accessories,East,1,85.0,17.71
2024-05-31,Tablet,Electronics,West,6,5124.0,501.5
2024-05-31,Smartwatch,Electronics,West,3,3153.0,224.29
2024-05-31,Mouse,Accessories,East,5,5990.0,1403.53
2024-05-31,Tablet,Electronics,West,7,1169.0,69.41
2024-05-31,Laptop,Electronics,North,5,3225.0,523.32
2024-06-01,Smartwatch,Electronics,North,7,560.0,163.16
2024-06-01,Monitor,Accessories,South,7,6559.0,1141.32
2024-06-01,Camera,Electronics,West,7,2597.0,766.32
2024-06-02,Mouse,Accessories,South,7,5761.0,362.48
2024-06-02,Keyboard,Accessories,East,2,252.0,67.37
2024-06-02,Printer,Office,West,7,5922.0,1323.1
2024-06-02,Headphones,Accessories,West,8,2304.0,291.46
2024-06-03,Printer,Office,East,4,3284.0,354.4
2024-06-03,Mouse,Accessories,South,7,4977.0,516.7
2024-06-04,Headphones,Accessories,North,6,3024.0,336.28
2024-06-04,Printer,Office,West,5,1830.0,437.35
2024-06-04,Camera,Electronics,East,2,2092.0,366.12
2024-06-04,Camera,Electronics,North,9,4959.0,479.28
2024-06-05,Smartwatch,Electronics,West,2,384.0,38.41
2024-06-05,Printer,Office,South,5,1025.0,246.15
2024-06-05,Monitor,Accessories,East,4,1060.0,260.21
2024-06-05,Camera,Electronics,South,9,9423.0,652.06
2024-06-05,Keyboard,Accessories,South,6,3648.0,1050.08
2024-06-06,Monitor,Accessories,North,8,7792.0,913.12
2024-06-06,Tablet,Electronics,North,4,4228.0,947.76
2024-06-07,Printer,Office,West,5,1035.0,187.12
2024-06-07,Tablet,Electronics,West,9,6507.0,1075.51
2024-06-07,Laptop,Electronics,North,2,256.0,35.66
2024-06-08,Keyboard,Accessories,North,9,7542.0,1477.49
2024-06-09,Mouse,Accessories,North,3,1335.0,176.44
2024-06-09,Headphones,Accessories,South,3,1308.0,73.28
2024-06-09,Headphones,Accessories,West,8,2488.0,151.95
2024-06-10,Laptop,Electronics,North,7,7777.0,746.84
2024-06-10,Camera,Electronics,East,3,828.0,117.95
2024-06-10,Keyboard,Accessories,South,6,3240.0,758.19
2024-06-11,Headphones,Accessories,West,7,1365.0,312.04
2024-06-11,Monitor,Accessories,West,2,760.0,192.42
2024-06-11,Camera,Electronics,East,9,909.0,138.04
2024-06-11,Smartwatch,Electronics,North,4,1264.0,371.92
2024-06-12,Smartwatch,Electronics,South,4,4608.0,963.5
2024-06-12,Mouse,Accessories,West,5,3670.0,462.97
2024-06-13,Monitor,Accessories,North,1,579.0,133.57
2024-06-14,Tablet,Electronics,West,7,2149.0,121.69
2024-06-15,Laptop,Electronics,East,4,576.0,156.59
2024-06-15,Smartwatch,Electronics,East,4,3928.0,325.32
2024-06-16,Mouse,Accessories,East,9,8082.0,1783.55
2024-06-16,Monitor,Accessories,West,3,975.0,291.81
2024-06-16,Keyboard,Accessories,South,2,630.0,86.07
2024-06-16,Mouse,Accessories,West,6,2214.0,322.73
2024-06-16,Laptop,Electronics,West,7,1092.0,274.77
2024-06-16,Headphones,Accessories,West,4,4356.0,614.62
2024-06-17,Smartphone,Electronics,North,7,1806.0,308.92
2024-06-17,Smartwatch,Electronics,East,3,2829.0,362.16
2024-06-17,Monitor,Accessories,South,9,1188.0,348.31
2024-06-17,Headphones,Accessories,East,3,3033.0,458.41
2024-06-17,Smartwatch,Electronics,West,5,2095.0,193.93
2024-06-17,Camera,Electronics,North,7,7077.0,804.15
2024-06-17,Laptop,Electronics,East,7,7301.0,2026.43
2024-06-17,Smartphone,Electronics,North,3,2193.0,477.95
2024-06-18,Camera,Electronics,South,7,2667.0,363.5
2024-06-18,Tablet,Electronics,South,3,3393.0,313.45
2024-06-18,Headphones,Accessories,West,9,8073.0,710.23
2024-06-18,Printer,Office,South,3,390.0,112.08
2024-06-18,Mouse,Accessories,East,2,1590.0,147.2
2024-06-18,Tablet,Electronics,West,2,992.0,238.18
2024-06-18,Keyboard,Accessories,South,7,2716.0,512.09
2024-06-19,Smartphone,Electronics,East,7,4123.0,750.05
2024-06-19,Tablet,Electronics,East,7,1120.0,111.79
2024-06-19,Smartwatch,Electronics,South,3,945.0,135.59
2024-06-19,Monitor,Accessories,West,4,1800.0,170.19
2024-06-20,Camera,Electronics,West,3,861.0,173.49
2024-06-20,Monitor,Accessories,North,4,3792.0,1092.85
2024-06-20,Headphones,Accessories,North,3,1962.0,469.94
2024-06-20,Printer,Office,South,6,3954.0,690.1
2024-06-22,Laptop,Electronics,North,9,8793.0,2262.43
2024-06-22,Smartphone,Electronics,South,7,4144.0,426.39
2024-06-23,Mouse,Accessories,North,6,6576.0,815.56
2024-06-23,Mouse,Accessories,South,5,4915.0,1196.6
2024-06-23,Printer,Office,North,4,2604.0,271.22
2024-06-23,Printer,Office,North,4,1060.0,155.78
2024-06-24,Monitor,Accessories,West,7,2989.0,197.58
2024-06-24,Mouse,Accessories,North,8,8664.0,2131.16
2024-06-25,Smartwatch,Electronics,South,5,5125.0,268.39
2024-06-25,Tablet,Electronics,West,9,3762.0,484.75
2024-06-25,Printer,Office,West,1,235.0,54.87
2024-06-26,Mouse,Accessories,East,2,1718.0,218.82
2024-06-26,Laptop,Electronics,North,8,6160.0,1617.32
2024-06-26,Printer,Office,South,6,1326.0,338.66
2024-06-28,Keyboard,Accessories,West,6,6888.0,945.07
2024-06-28,Printer,Office,West,4,1544.0,106.02
2024-06-28,Headphones,Accessories,South,4,4000.0,964.43
2024-06-28,Printer,Office,East,1,1037.0,56.89
2024-06-28,Smartwatch,Electronics,West,7,3094.0,463.72
2024-06-28,Keyboard,Accessories,East,4,856.0,72.99
2024-06-29,Mouse,Accessories,West,9,7506.0,594.28
2024-06-29,Laptop,Electronics,East,5,5465.0,546.33
2024-06-30,Monitor,Accessories,West,7,7833.0,1843.94
2024-06-30,Laptop,Electronics,West,6,6234.0,1829.07
2024-06-30,Smartphone,Electronics,West,4,3888.0,284.17
2024-06-30,Monitor,Accessories,West,2,798.0,79.25
2024-07-01,Monitor,Accessories,North,8,1600.0,305.3
2024-07-01,Tablet,Electronics,South,7,630.0,83.28
2024-07-01,Keyboard,Accessories,West,6,1962.0,301.57
2024-07-02,Headphones,Accessories,West,6,4998.0,863.82
2024-07-02,Monitor,Accessories,West,5,3105.0,744.26
2024-07-04,Mouse,Accessories,North,7,3892.0,350.57
2024-07-04,Camera,Electronics,East,4,4492.0,670.42
2024-07-04,Mouse,Accessories,South,4,460.0,92.24
2024-07-04,Smartwatch,Electronics,West,8,4472.0,290.79
2024-07-04,Keyboard,Accessories,East,6,2670.0,782.28
2024-07-05,Laptop,Electronics,South,4,3724.0,276.85
2024-07-05,Camera,Electronics,North,6,6144.0,754.18
2024-07-05,Smartwatch,Electronics,West,9,4599.0,618.89
2024-07-05,Keyboard,Accessories,East,2,1696.0,500.56
2024-07-05,Laptop,Electronics,East,1,1083.0,152.5
2024-07-05,Smartphone,Electronics,South,5,870.0,48.87
2024-07-05,Laptop,Electronics,East,3,3183.0,868.73
2024-07-05,Tablet,Electronics,North,7,4620.0,990.79
2024-07-06,Monitor,Accessories,North,6,2856.0,226.53
2024-07-07,Smartphone,Electronics,South,8,7456.0,1702.48
2024-07-07,Camera,Electronics,East,1,673.0,114.42
2024-07-07,Smartwatch,Electronics,South,7,2632.0,738.93
2024-07-08,Printer,Office,East,1,1175.0,171.51
2024-07-09,Headphones,Accessories,North,5,310.0,32.01
2024-07-09,Printer,Office,North,9,2484.0,655.54
2024-07-09,Monitor,Accessories,West,3,1986.0,361.33
2024-07-09,Printer,Office,West,7,4109.0,1037.64
2024-07-10,Mouse,Accessories,North,1,693.0,62.75
2024-07-10,Camera,Electronics,North,5,2520.0,487.18
2024-07-11,Smartphone,Electronics,West,8,7424.0,1878.07
2024-07-11,Monitor,Accessories,East,8,6488.0,1438.34
2024-07-11,Tablet,Electronics,South,5,1255.0,236.25
2024-07-11,Camera,Electronics,South,5,1755.0,358.01
2024-07-11,Keyboard,Accessories,West,8,2712.0,247.84
2024-07-11,Smartwatch,Electronics,North,7,2919.0,325.35
2024-07-12,Laptop,Electronics,North,1,58.0,10.79
2024-07-12,Smartwatch,Electronics,West,8,5504.0,1196.78
2024-07-12,Laptop,Electronics,West,5,1190.0,346.79
2024-07-13,Smartwatch,Electronics,East,7,6573.0,460.28
2024-07-13,Smartphone,Electronics,South,3,768.0,72.67
2024-07-13,Monitor,Accessories,East,3,2640.0,199.97
2024-07-13,Tablet,Electronics,North,8,1048.0,107.56
2024-07-13,Smartwatch,Electronics,North,6,4692.0,1044.97
2024-07-13,Printer,Office,South,9,8496.0,2316.03
2024-07-14,Keyboard,Accessories,West,8,8272.0,2391.88
2024-07-14,Keyboard,Accessories,East,6,2592.0,404.89
2024-07-14,Keyboard,Accessories,North,5,2600.0,537.11
2024-07-15,Laptop,Electronics,South,2,574.0,70.16
2024-07-15,Headphones,Accessories,West,2,1344.0,297.99
2024-07-15,Headphones,Accessories,North,9,5256.0,1296.65
2024-07-16,Keyboard,Accessories,South,3,858.0,246.86
2024-07-16,Printer,Office,North,1,1091.0,258.3
2024-07-17,Tablet,Electronics,North,4,724.0,186.95
2024-07-17,Laptop,Electronics,South,4,3244.0,357.55
2024-07-17,Headphones,Accessories,West,6,5370.0,1045.1
2024-07-17,Smartwatch,Electronics,West,1,1142.0,306.84
2024-07-17,Smartwatch,Electronics,West,7,1988.0,430.59
2024-07-18,Mouse,Accessories,South,9,1620.0,294.6
2024-07-18,Monitor,Accessories,East,9,4977.0,745.81
2024-07-18,Keyboard,Accessories,East,2,1340.0,129.89
2024-07-18,Laptop,Electronics,West,1,625.0,125.9
2024-07-18,Smartphone,Electronics,North,2,380.0,101.7
2024-07-18,Laptop,Electronics,North,6,4200.0,1013.7
2024-07-19,Smartwatch,Electronics,North,3,2601.0,463.36
2024-07-19,Camera,Electronics,South,5,3135.0,277.28
2024-07-20,Mouse,Accessories,South,2,1254.0,250.09
2024-07-20,Smartwatch,Electronics,East,8,3272.0,460.82
2024-07-20,Keyboard,Accessories,North,6,4446.0,1217.86
2024-07-21,Printer,Office,East,9,7020.0,623.97
2024-07-22,Camera,Electronics,East,8,6520.0,1073.62
2024-07-23,Tablet,Electronics,North,5,5660.0,641.69
2024-07-23,Monitor,Accessories,East,4,1308.0,368.28
2024-07-24,Laptop,Electronics,South,1,225.0,48.82
2024-07-24,Laptop,Electronics,West,6,360.0,22.16
2024-07-24,Printer,Office,West,9,7083.0,994.47
2024-07-24,Tablet,Electronics,West,1,99.0,12.79
2024-07-24,Tablet,Electronics,South,8,5176.0,619.45
2024-07-25,Tablet,Electronics,West,8,2840.0,262.62
2024-07-25,Printer,Office,South,7,7896.0,484.76
2024-07-25,Smartwatch,Electronics,East,4,4324.0,833.11
2024-07-26,Camera,Electronics,East,4,1084.0,134.42
2024-07-26,Smartwatch,Electronics,North,2,300.0,48.69
2024-07-26,Laptop,Electronics,East,1,687.0,62.82
2024-07-27,Monitor,Accessories,East,7,637.0,87.86
2024-07-27,Printer,Office,East,2,1868.0,307.32
2024-07-27,Camera,Electronics,East,1,712.0,89.5
2024-07-27,Mouse,Accessories,North,2,1366.0,298.32
2024-07-27,Keyboard,Accessories,East,1,706.0,63.82
2024-07-27,Monitor,Accessories,East,8,2256.0,468.52
2024-07-27,Printer,Office,North,3,1335.0,263.04
2024-07-28,Printer,Office,North,8,4128.0,315.48
2024-07-28,Camera,Electronics,North,9,4554.0,1031.09
2024-07-28,Monitor,Accessories,East,8,2024.0,203.11
2024-07-28,Camera,Electronics,East,7,6468.0,398.23
2024-07-28,Monitor,Accessories,East,3,2025.0,355.59
2024-07-28,Smartphone,Electronics,West,7,5978.0,1791.25
2024-07-29,Keyboard,Accessories,West,8,6224.0,790.27
2024-07-29,Camera,Electronics,West,6,4146.0,700.46
2024-07-30,Printer,Office,East,4,2396.0,608.5
2024-07-30,Laptop,Electronics,South,4,2708.0,302.14
2024-07-30,Keyboard,Accessories,West,2,1626.0,354.49
2024-07-31,Printer,Office,West,5,1145.0,244.72
2024-07-31,Smartwatch,Electronics,North,7,4459.0,1037.27
2024-07-31,Tablet,Electronics,South,3,1476.0,85.16
2024-07-31,Monitor,Accessories,West,2,1390.0,316.31
2024-07-31,Mouse,Accessories,South,3,1785.0,244.52
2024-08-01,Tablet,Electronics,East,8,2968.0,530.3
2024-08-01,Monitor,Accessories,East,6,4938.0,847.89
2024-08-01,Camera,Electronics,East,8,1440.0,402.06
2024-08-01,Smartwatch,Electronics,East,2,186.0,32.48
2024-08-01,Headphones,Accessories,North,6,576.0,162.75
2024-08-02,Mouse,Accessories,West,3,1245.0,229.73
2024-08-03,Keyboard,Accessories,South,9,4572.0,279.54
2024-08-03,Smartwatch,Electronics,East,3,318.0,49.93
2024-08-03,Headphones,Accessories,South,3,2433.0,515.28
2024-08-03,Smartwatch,Electronics,West,1,952.0,179.4
2024-08-04,Laptop,Electronics,East,6,5568.0,958.59
2024-08-04,Camera,Electronics,South,7,7791.0,1844.69
2024-08-04,Smartwatch,Electronics,West,9,4014.0,204.48
2024-08-04,Smartphone,Electronics,North,4,228.0,29.37
2024-08-05,Camera,Electronics,North,1,635.0,101.09
2024-08-05,Printer,Office,West,1,714.0,209.69
2024-08-06,Keyboard,Accessories,West,4,316.0,32.79
2024-08-06,Tablet,Electronics,West,9,4149.0,605.52
2024-08-06,Mouse,Accessories,West,2,384.0,99.02
2024-08-06,Smartwatch,Electronics,North,5,720.0,63.84
2024-08-07,Mouse,Accessories,West,7,1771.0,171.26
2024-08-07,Laptop,Electronics,West,9,2772.0,432.77
2024-08-07,Printer,Office,East,9,9477.0,2443.62
2024-08-07,Monitor,Accessories,North,8,7200.0,804.53
2024-08-07,Smartphone,Electronics,North,3,3477.0,862.21
2024-08-07,Smartphone,Electronics,North,3,342.0,89.67
2024-08-08,Mouse,Accessories,East,9,2538.0,575.41
2024-08-08,Printer,Office,West,3,3093.0,584.23
2024-08-08,Headphones,Accessories,South,8,2592.0,526.38
2024-08-08,Headphones,Accessories,East,8,2984.0,742.31
2024-08-08,Monitor,Accessories,North,9,10530.0,2387.63
2024-08-09,Printer,Office,North,2,2372.0,206.42
2024-08-09,Camera,Electronics,East,9,5661.0,1104.02
2024-08-09,Printer,Office,East,2,1710.0,468.76
2024-08-12,Headphones,Accessories,North,4,524.0,52.31
2024-08-12,Camera,Electronics,North,4,564.0,32.8
2024-08-12,Tablet,Electronics,South,8,9056.0,872.48
2024-08-13,Keyboard,Accessories,South,2,684.0,71.39
2024-08-13,Printer,Office,South,6,6276.0,1396.25
2024-08-13,Monitor,Accessories,West,2,1832.0,489.21
2024-08-14,Keyboard,Accessories,East,8,5912.0,1143.04
2024-08-14,Monitor,Accessories,South,7,6769.0,1549.67
2024-08-14,Monitor,Accessories,North,1,342.0,37.64
2024-08-15,Tablet,Electronics,North,8,3296.0,623.67
2024-08-16,Camera,Electronics,North,2,2216.0,444.36
2024-08-16,Smartwatch,Electronics,North,7,4634.0,1358.44
2024-08-16,Mouse,Accessories,East,6,4698.0,1020.11
2024-08-16,Laptop,Electronics,North,7,3038.0,158.82
2024-08-17,Printer,Office,South,2,1878.0,386.28
2024-08-17,Headphones,Accessories,South,2,518.0,34.22
2024-08-17,Headphones,Accessories,North,7,5362.0,1029.47
2024-08-18,Printer,Office,North,9,6183.0,359.54
2024-08-19,Laptop,Electronics,East,8,3272.0,674.57
2024-08-19,Printer,Office,East,2,308.0,35.32
2024-08-19,Printer,Office,South,1,915.0,129.08
2024-08-19,Keyboard,Accessories,West,3,375.0,95.04
2024-08-20,Smartwatch,Electronics,West,9,3150.0,457.13
2024-08-20,Camera,Electronics,South,4,1104.0,63.57
2024-08-21,Keyboard,Accessories,North,2,1384.0,316.21
2024-08-21,Laptop,Electronics,West,5,3170.0,245.25
2024-08-21,Headphones,Accessories,North,6,6774.0,960.41
2024-08-22,Headphones,Accessories,North,4,1340.0,309.8
2024-08-22,Keyboard,Accessories,South,2,1934.0,157.41
2024-08-22,Camera,Electronics,East,7,1540.0,342.93
2024-08-22,Smartphone,Electronics,North,8,2864.0,195.16
2024-08-23,Keyboard,Accessories,East,4,2236.0,167.78
2024-08-23,Headphones,Accessories,South,8,1800.0,326.03
2024-08-24,Keyboard,Accessories,North,7,812.0,175.55
2024-08-24,Laptop,Electronics,South,1,927.0,103.95
2024-08-24,Printer,Office,East,9,9459.0,604.06
2024-08-24,Smartphone,Electronics,West,1,719.0,40.42
2024-08-26,Monitor,Accessories,East,1,545.0,68.28
2024-08-28,Laptop,Electronics,West,1,705.0,165.16
2024-08-28,Camera,Electronics,West,7,8113.0,1103.57
2024-08-29,Smartwatch,Electronics,North,9,1638.0,183.75
2024-08-29,Monitor,Accessories,West,9,6633.0,1239.11
2024-08-30,Tablet,Electronics,West,5,4815.0,338.31
2024-08-31,Smartphone,Electronics,West,4,4512.0,546.71
2024-08-31,Headphones,Accessories,North,2,378.0,87.37
2024-08-31,Laptop,Electronics,South,3,1527.0,364.05
2024-08-31,Monitor,Accessories,North,8,2872.0,483.94
2024-09-01,Keyboard,Accessories,South,8,904.0,202.35
2024-09-01,Tablet,Electronics,South,9,9036.0,1087.46
2024-09-01,Laptop,Electronics,West,5,5845.0,941.79
2024-09-01,Headphones,Accessories,East,3,2481.0,249.52
2024-09-03,Printer,Office,East,2,1632.0,292.78
2024-09-03,Laptop,Electronics,West,6,6246.0,327.14
2024-09-03,Smartwatch,Electronics,North,4,1064.0,263.48
2024-09-04,Monitor,Accessories,South,8,1944.0,134.94
2024-09-04,Headphones,Accessories,South,9,8307.0,1326.23
2024-09-04,Smartwatch,Electronics,South,3,1338.0,396.08
2024-09-04,Camera,Electronics,West,5,5785.0,1191.11
2024-09-04,Keyboard,Accessories,South,8,5368.0,542.52
2024-09-05,Camera,Electronics,West,9,3177.0,629.96
2024-09-05,Printer,Office,West,3,1506.0,427.84
2024-09-05,Monitor,Accessories,East,8,5416.0,403.52
